ID,duration,wav,words
219,2.97,vivos/train/waves/VIVOSSPK01/VIVOSSPK01_T020.wav,nói thật đấy à
220,2.12,vivos/train/waves/VIVOSSPK01/VIVOSSPK01_T021.wav,quá tốt rồi
221,3.31,vivos/train/waves/VIVOSSPK01/VIVOSSPK01_T022.wav,hay là quá lắm rồi
222,2.69,vivos/train/waves/VIVOSSPK01/VIVOSSPK01_T023.wav,cung đàn sau cuối
223,2.66,vivos/train/waves/VIVOSSPK01/VIVOSSPK01_T024.wav,tôi chết cùng với ánh trăng
224,3.19,vivos/train/waves/VIVOSSPK01/VIVOSSPK01_T025.wav,anh nhớ về sớm mua đồ cho em
225,2.94,vivos/train/waves/VIVOSSPK01/VIVOSSPK01_T026.wav,đừng la cà đâu đấy
226,2.84,vivos/train/waves/VIVOSSPK01/VIVOSSPK01_T027.wav,đàn ông có hai thứ để buồn
227,2.75,vivos/train/waves/VIVOSSPK01/VIVOSSPK01_T028.wav,đàn bà chỉ cần một thứ
228,3.81,vivos/train/waves/VIVOSSPK01/VIVOSSPK01_T029.wav,anh đi công tác cần thơ tuần sau mới về
229,2.91,vivos/train/waves/VIVOSSPK01/VIVOSSPK01_T030.wav,xin lỗi tôi không kiềm chế được
230,2.19,vivos/train/waves/VIVOSSPK01/VIVOSSPK01_T031.wav,thôi bỏ qua đi
231,2.84,vivos/train/waves/VIVOSSPK01/VIVOSSPK01_T032.wav,cam sành lột vỏ còn chua
232,3.81,vivos/train/waves/VIVOSSPK01/VIVOSSPK01_T033.wav,thấy em còn nhỏ anh cua để dành
233,2.47,vivos/train/waves/VIVOSSPK01/VIVOSSPK01_T034.wav,mai sao em lớn bằng anh
234,3.22,vivos/train/waves/VIVOSSPK01/VIVOSSPK01_T035.wav,anh khen em đẹp em chê anh già
235,3.19,vivos/train/waves/VIVOSSPK01/VIVOSSPK01_T036.wav,bản tin thời sự chiều nay đến đây là hết
236,2.44,vivos/train/waves/VIVOSSPK01/VIVOSSPK01_T037.wav,xin mời quý khách vào trong
237,3.75,vivos/train/waves/VIVOSSPK01/VIVOSSPK01_T038.wav,các anh thấy mấy em này vừa mắt không
238,2.44,vivos/train/waves/VIVOSSPK01/VIVOSSPK01_T039.wav,chiều nay chắc có mưa
239,3.12,vivos/train/waves/VIVOSSPK01/VIVOSSPK01_T040.wav,đội tuyển việt nam đá như bệnh
240,3.06,vivos/train/waves/VIVOSSPK01/VIVOSSPK01_T041.wav,anh có muốn thư giãn không
241,2.19,vivos/train/waves/VIVOSSPK01/VIVOSSPK01_T042.wav,tập trung vô đi
242,2.19,vivos/train/waves/VIVOSSPK01/VIVOSSPK01_T043.wav,mời ngài trước
243,2.06,vivos/train/waves/VIVOSSPK01/VIVOSSPK01_T044.wav,ba này chỉ giỏi bốc phét
244,2.62,vivos/train/waves/VIVOSSPK01/VIVOSSPK01_T045.wav,giàu đổi bạn sang đổi vợ
245,2.75,vivos/train/waves/VIVOSSPK01/VIVOSSPK01_T046.wav,không say không về
246,2.12,vivos/train/waves/VIVOSSPK01/VIVOSSPK01_T047.wav,thôi mà anh
247,2.97,vivos/train/waves/VIVOSSPK01/VIVOSSPK01_T048.wav,tui biết bà giỏi rồi
248,3.31,vivos/train/waves/VIVOSSPK01/VIVOSSPK01_T049.wav,hết tuần này tao về rước nó đi
249,3.06,vivos/train/waves/VIVOSSPK01/VIVOSSPK01_T050.wav,án mạng trên toa tàu tốc hành
250,4.12,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R001.wav,đấy là những nơi dễ bày ra đủ lựa chọn hào nhoáng
251,2.94,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R002.wav,sau một đợt mưa đêm
252,2.5,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R003.wav,việc giữ gìn vóc dáng
253,4.16,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R004.wav,tìm ông nguyễn đức bị móp trán tâm thần
254,3.84,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R005.wav,là việc xây dựng ý thức xem phim hợp pháp
255,5.09,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R006.wav,điều ấn tượng nhất là anh nhân viên mới này không thích đi nhậu
256,3.06,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R007.wav,mình mẩy tôi tuy đau đớn
257,4.22,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R008.wav,sở dĩ làn da mơn mởn như trái đào
258,3.12,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R009.wav,chiếc vó bè từ từ nổi lên
259,3.69,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R010.wav,cũng có nhiều rủi ro bị bệnh này luôn
260,4.91,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R011.wav,xảy nghe từ một trại giam có tiếng lên dây đờn cò
261,3.5,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R012.wav,tuy nhiên việc nâng đường phải được kết hợp
262,3.66,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R013.wav,và trịnh công sơn còn vẽ cả tranh
263,4.19,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R014.wav,có người vô ý để chuông reo năm bảy lần
264,4.16,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R015.wav,và cái đòn gánh xuống lau chùi rất kỹ lưỡng
265,5.19,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R016.wav,chúng ta đang được nghe kinh tế của những nước xuất khẩu đang xuống dốc
266,4.75,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R017.wav,tuy còn nhỏ xíu nhưng nó vẫn ngờ ngợ nhận ra rằng
267,4.69,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R018.wav,bất đồng hay tị nạnh nội bộ trình độ không đồng đều
268,3.06,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R019.wav,cổng thông tin điện tử chính phủ
269,3.06,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R020.wav,hoặc tự động với máy cảm biến
270,4.62,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R021.wav,bị những cánh tay không có phương hướng mơn trớn trên người
271,2.94,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R022.wav,có khi ủ ê cả ngày
272,2.25,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R023.wav,mong muốn được trả đũa
273,2.69,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R024.wav,tôi không có những tấm bìa đẹp mắt
274,3.47,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R025.wav,không phải là những vỉa hè trống huếch trống hoác
275,3.69,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R026.wav,sẽ không bao giờ có thể hiểu hết được mọi thứ
276,2.69,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R027.wav,trong khi ca sĩ hát sai
277,3.62,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R028.wav,là rút rỉa tiền của bạn càng nhiều càng tốt
278,3.81,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R029.wav,bạn có thể lưu giữ các tệp tin ở mọi nơi
279,3.75,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R030.wav,thường cứng rắn bề ngoài nhưng rất nhạy cảm
280,3.81,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R031.wav,ổng cũng sẽ làm như thế ấy ở quốc hội
281,5.19,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R032.wav,tôi nằm trong phòng bệnh ở một bệnh viện và đang rất đau đớn
282,3.16,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R033.wav,để nhìn thấy sự khôi hài
283,4.72,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R034.wav,là bản án thể hiện được tính nghiêm minh và răn đe cao
284,4.78,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R035.wav,khi cộng đồng xã hội luôn có ý thức bảo vệ các chuẩn mực
285,4.53,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R036.wav,họ nói thằng chả bảnh trai mà thiếu khí phách đàn ông
286,2.91,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R037.wav,mà anh đã nhận trong trận chung kết
287,4.44,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R038.wav,khiến chiếc ghe bị trúng nhiều mảnh đạn và anh bị thương
288,3.94,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R039.wav,với hy vọng có thể gỡ lại đồng tiền đã mất
289,3.0,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R040.wav,ở nhà chị trương vũ
290,4.09,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R041.wav,buộc anh phải làm khán giả nhìn đồng đội thi đấu
291,3.44,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R042.wav,dòng nước đen sì đặc quánh bốc lên
292,3.12,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R043.wav,luôn tránh để không gây ra rắc rối
293,4.19,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R044.wav,lũ trẻ con bị cha mẹ quẳng ra trước thềm nhà
294,4.19,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R045.wav,sau một năm kể từ thời điểm kết thúc đợt phát hành
295,3.81,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R046.wav,mà tư xạo là ông già hai nổ
296,2.94,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R047.wav,rất hữu ích trong tương lai
297,2.72,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R048.wav,bởi vì nếu không làm như vậy
298,4.09,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R049.wav,và khi bạn đặt ra tiêu chuẩn cho một điều gì đó
299,2.56,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R050.wav,sữa bột dành cho trẻ nhỏ
300,2.75,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R051.wav,đi xom lỗ chọn thế đất mùn
301,4.12,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R052.wav,những giá trị lâu đời sẽ không bao giờ lỗi thời
302,4.94,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R053.wav,có lẽ chúng tưởng lầm anh ơn lấy củi ném chống lại chúng
303,3.44,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R054.wav,và thế là mâu thuẫn bắt đầu nhen nhóm
304,4.19,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R055.wav,khiến nhu cầu dầu sưởi ấm gia tăng
305,5.09,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R056.wav,cha của sung min vĩnh viễn không còn được ôm anh vào lòng
306,2.81,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R057.wav,cũng vẫn chưa được quyết định
307,3.94,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R058.wav,cho phép con gấu phản ứng lại những cú thọc léc
308,3.28,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R059.wav,họ mang một tấm séc ra chơi tiếp
309,2.81,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R060.wav,phương thức để thực hiện được điều đó
310,3.75,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R061.wav,kẻ khóc người cười bỏ lại sân khấu trống huơ trống hoác
311,1.44,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R062.wav,buổi chiều
312,4.59,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R063.wav,rồi vút ngược lên trời cao khi những cơn gió lặng đi
313,4.44,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R064.wav,điều đó có nghĩa là bạn phải biết tự chăm sóc bản thân
314,4.31,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R065.wav,má nói nhiều nguyên nhân lắm nhưng tôi cũng không nhớ hết
315,4.06,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R066.wav,chúng tôi sẽ thông tin đầy đủ về diễn biến vụ kiện
316,4.06,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R067.wav,những cơn lốc đang tiến dần lên khu vực đông bắc mỹ
317,1.81,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R068.wav,linh hoạt hơn
318,3.81,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R069.wav,sao lâu không thấy đến nhà bảo kẹt công việc
319,5.06,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R070.wav,mỗi dân tộc lại có những phong tục tết mang đặc trưng riêng
320,3.56,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R071.wav,những cú khẻ trên các ngón tay bằng chiếc thước
321,2.72,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R072.wav,làm ra bộ dớ dẩn
322,3.06,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R073.wav,bức tranh màu nước tuyệt vời của quách phong
323,3.22,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R074.wav,mà chẳng có lấy một nguyên nhân nào cả
324,4.78,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R075.wav,gặp nhóm khắc nghiệt là đủ chuyện chèn ép gièm pha rồi khinh khi
325,2.19,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R076.wav,ria nổi xanh rì
326,4.47,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R077.wav,những người đã và đang được ông biền nâng niu và trân trọng
327,5.09,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R078.wav,biển hiện nguyên dáng một con sư tử nằm thưỡn dài trên mặt biển
328,3.38,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R079.wav,chỉ che bằng chiếc lông đà điểu
329,2.81,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R080.wav,và tôi đã thuyết phục anh rằng
330,3.66,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R081.wav,bạn luôn tỏ ra lịch sự với mọi người
331,3.66,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R082.wav,thường vang lên qua các loa phóng thanh
332,3.94,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R083.wav,một lượng lớn tài liệu cung cấp cho thí sinh
333,3.25,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R084.wav,để có thể ghi được nhiều điểm hơn
334,3.69,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R085.wav,một mái tóc dài quá khổ như của xia
335,4.72,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R086.wav,bởi chúng luôn luôn dựa trên những gì mà cô ấy đọc được
336,3.19,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R087.wav,ông ba mươi này mất một chân chính
337,3.25,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R088.wav,được mời triển lãm ở nước ngoài
338,3.19,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R089.wav,bạn không thể ép nhóm của bạn
339,2.12,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R090.wav,đứng vào vị trí
340,2.62,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R091.wav,còn đang ở tình trạng giãn căng
341,3.31,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R092.wav,hãy liên lạc với càng nhiều nhà tuyển dụng càng tốt
342,3.69,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R093.wav,bệnh cảnh có thể biểu hiện các triệu chứng
343,2.94,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R094.wav,đề nghị có các phóng sự quyết liệt hơn
344,3.88,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R095.wav,điều đó không có nghĩa là bạn giũ bỏ mọi chuyện
345,4.62,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R096.wav,xương sống của chúng tiếp tục cong vòng dù có đeo nẹp sau lưng
346,3.59,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R097.wav,nếu gây ra hậu quả cũng phải bồi thường cho dân
347,4.41,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R098.wav,cũng không thể ngăn cô trở về quê hương sau khóa học
348,3.62,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R099.wav,với những ngón tay có màng của nhỏ
349,2.81,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R100.wav,người ta giới thiệu với tôi
350,2.69,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R101.wav,trên dòng sông uốn lượn quanh chùa
351,3.69,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R102.wav,đau tăng khi đi lại nhiều và giảm khi nghỉ ngơi
352,3.03,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R103.wav,đôi mắt xếch của hắn mở hết cỡ
353,4.69,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R104.wav,hôm nay chỉ cần thủ hòa là trâm sẽ có mặt trong trận chung kết
354,1.97,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R105.wav,cho ngành thiên văn
355,3.5,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R106.wav,thì tất cả mọi người đều sẵn sàng ứng cứu
356,3.5,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R107.wav,ngón đờn của ông trầm bổng luyến láy
357,4.25,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R108.wav,nhưng ngủ quá nhiều sẽ khiến bạn trở nên bơ phờ
358,1.38,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R109.wav,ngủ cố định
359,3.31,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R110.wav,ống quyển khuỳnh vào trong hay ngược lại
360,2.0,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R111.wav,khíu chỗ quần toạc
361,2.38,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R112.wav,có thể làm dịu cơn đau
362,4.03,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R113.wav,bạn đặt ra mục tiêu để đạt được điều tốt nhất
363,3.19,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R114.wav,kinh nghiệm kiếm sống trên hè phố
364,3.0,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R115.wav,ở nha trang để theo dõi thử nghiệm
365,3.38,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R116.wav,nếu thiếu ngủ bạn sẽ thấy mệt mỏi
366,4.94,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R117.wav,máu tai phọt ra tưởng không bao giờ còn được ở chung với ngoại
367,2.94,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R118.wav,lên tấm thân còm cõi của mình
368,4.09,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R119.wav,sau khi đi giầy da nhọn mũi mõm ngóe quá chật
369,3.47,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R120.wav,là của những gương mặt sáng tác nữ đầy triển vọng
370,3.56,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R121.wav,không phải vì lòng ham muốn đống tài sản đó
371,3.19,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R122.wav,đông đảo lắm người đi xem hội tườm tượp
372,2.69,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R123.wav,là một ý tưởng khá lạ
373,3.94,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R124.wav,khi bạn cố gắng để thay đổi những người khác
374,4.66,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R125.wav,giờ là lúc tôi phải nghiền ngẫm cho ra một cách chơi hợp lý
375,3.81,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R126.wav,để vật thể bên ngoài mắt dù gần hay xa
376,4.03,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R127.wav,khỏi diễn cũng giống y chang thám tử thứ thiệt
377,5.0,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R128.wav,thế nhưng về cơ bản chúng ta đang đứng ngoài các công đoạn này
378,3.38,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R129.wav,cùng nhiều chi tiết chức năng hỗ trợ khác
379,1.69,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R130.wav,gây tử vong
380,4.62,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R131.wav,cố gắng thực hiện đúng đạo làm quan theo sách thánh hiền
381,3.34,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R132.wav,là cánh cửa bằng tôn đóng im ỉm
382,2.75,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R133.wav,cả một bức tranh hoành tráng
383,4.03,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R134.wav,mà hạo lơ đễnh để dòng người cuốn cô đi
384,4.5,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R135.wav,các nhà đầu tư chen nhau ngồi bệt cả dưới sàn
385,4.75,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R136.wav,thằng kia ních đồ vào nhảy phót lên ngựa vọt đi biệt
386,2.06,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R137.wav,mẹ anh đang ốm nặng
387,4.31,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R138.wav,chúng tôi sẽ không chú trọng đến vấn đề được hay thua
388,4.66,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R139.wav,chưa kịp trấn tĩnh thì đã nghe cái giọng lảnh lót ấy
389,3.38,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R140.wav,rồi nhìn ngó các cô đào trẻ đẹp
390,3.31,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R141.wav,là bị vướng một căn bệnh ác tính
391,2.88,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R142.wav,bất cứ thay đổi nào ở thượng viện
392,1.69,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R143.wav,rồi sau đó
393,2.0,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R144.wav,đức là ông ngáo ộp
394,3.75,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R145.wav,từ đây nhìn về làng chỉ thấy lũy tre phơ phất
395,2.75,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R146.wav,anh sẽ làm luôn công tác dân vận
396,3.94,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R147.wav,giữa một bãi hoa cúc đại đóa hàng trăm chậu
397,4.03,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R148.wav,nghệ sĩ ưu tú anh dũng ngay trong cảnh đầu vở kịch
398,2.69,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R149.wav,nên với thông tin này
399,2.91,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R150.wav,phải qua rất nhiều núi đá
400,2.28,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R151.wav,lĩnh vực khí nhạc
401,3.69,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R152.wav,chẳng ai làm ăn nhoe nhoét như cái ông thầu này
402,3.69,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R153.wav,là nửa mét đất trở lên và nén thật chặt
403,3.88,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R154.wav,mọi người gọi em bé tóc tém là chân mềm
404,2.78,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R155.wav,có mặt tại xã điện phong
405,1.94,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R156.wav,mường mán
406,3.34,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R157.wav,thằng trường đi chơi nửa đêm mới mò
407,3.38,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R158.wav,từ cảng cá lý sơn vào đất liền
408,5.19,vivos/train/waves/VIVOSSPK02/VIVOSSPK02_R159.wav,bọn nhóc trong xóm đặt cho chúng tôi biệt danh bộ ba so le
